"projectID";"topic";"title"
"640276";"EO-3-2014";"Observation capacity mapping in the context of Atmospheric and Climate change monitoring"
"890574";"MSCA-IF-2019";"Individual Fellowships"
"869300";"LC-CLA-06-2019";"Inter-relations between climate change, biodiversity and ecosystem services"
"812656";"MSCA-ITN-2018";"Innovative Training Networks"
"887955";"MSCA-IF-2019";"Individual Fellowships"
"101030602";"MSCA-IF-2020";"Individual Fellowships"
"952176";"DT-ICT-03-2020";"I4MS (phase 4) - uptake of digital game changers"
"663198";"ICT-37-2014-1";"Open Disruptive Innovation Scheme (implemented through the SME instrument)"
"810752";"WIDESPREAD-05-2017";"Twinning"
"101017114";"ICT-37-2020";"Advancing photonics technologies and application driven photonics components and the innovation ecosystem"
"830943";"SU-ICT-03-2018";"Establishing and operating a pilot for a Cybersecurity Competence Network to develop and implement a common Cybersecurity Research & Innovation Roadmap"
"842234";"MSCA-IF-2018";"Individual Fellowships"
"101035795";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"825113";"ICT-07-2018";"Electronic Smart Systems (ESS)"
"668648";"PHC-22-2015";"Promoting mental wellbeing in the ageing population"
"821522";"IMI2-2017-13-04";"Mitochondrial Dysfunction in Neurodegeneration"
"899871";"SC1-BHC-24-2020";"Healthcare interventions for the management of the elderly multimorbid patient"
"945246";"SC1-DTH-13-2020";"Implementation research for scaling up and transfer of innovative solutions involving digital tools for people-centred care"
"633168";"PHC-13-2014";"New therapies for chronic non-communicable diseases"
"952159";"DT-TDS-05-2020";"AI for Health Imaging"
"754640";"SC1-PM-10-2017";"Comparing the effectiveness of existing healthcare interventions in the adult population"
"101016038";"SC1-PHE-CORONAVIRUS-2020-2B";"Medical technologies, Digital tools and Artificial Intelligence (AI) analytics to improve surveillance and care at high Technology Readiness Levels (TRL)"
"820575";"LC-CLA-08-2018";"Addressing knowledge gaps in climate science, in support of IPCC reports"
"951938";"SC1-HCC-07-2020";"Support for European eHealth Interoperability roadmap for deployment"
"826278";"SU-TDS-02-2018";"Toolkit for assessing and reducing cyber risks in hospitals and care centres to protect privacy/data/infrastructures"
"101003544";"SC1-PHE-CORONAVIRUS-2020";"Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic"
"848228";"SC1-BHC-01-2019";"Understanding causative mechanisms in co- and multimorbidities combining mental and non-mental disorders"
"668023";"PHC-18-2015";"Establishing effectiveness of health care interventions in the paediatric population"
"824135";"INFRAIA-01-2018-2019";"Integrating Activities for Advanced Communities"
"731968";"ICT-25-2016-2017";"Advanced robot capabilities research and take-up"
"733288";"SC1-PM-11-2016-2017";"Clinical research on regenerative medicine"
"898656";"MSCA-IF-2019";"Individual Fellowships"
"871740";"ICT-06-2019";"Unconventional Nanoelectronics"
"101007820";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"633838";"ISIB-01-2014";"Provision of public goods by EU agriculture and forestry: Putting the concept into practice"
"801747";"ERC-2018-STG";"ERC Starting Grant"
"798269";"MSCA-IF-2017";"Individual Fellowships"
"823798";"INFRASUPP-01-2018-2019";"Policy and international cooperation measures for research infrastructures"
"101004709";"GOVERNANCE-20-2020";"Centres/Networks of European research and innovation"
"872427";"SwafS-12-2019";"The gender perspective of science, technology and innovation (STI) in dialogue with third countries"
"874839";"SC1-BHC-07-2019";"Regenerative medicine: from new insights to new applications"
"954689";"MSCA-ITN-2020";"Innovative Training Networks"
"101012456";"S2R-CFM-IP3-01-2020";"Research into optimised and future railway infrastructure"
"754511";"MSCA-COFUND-2016";"Co-funding of regional, national and international programmes"
"101035819";"IBA-SwafS-Support-2-2020";"Support for the Research and Innovation Dimension of European Universities (Part II)"
"101004468";"DT-TRANSFORMATIONS-20-2020";"European Competence Centre for the preservation and conservation of Monuments and Site"
"101004811";"TRANSFORMATIONS-10-2020";"Evolving European media landscapes and Europeanisation"
"740477";"CIP-01-2016-2017";"Prevention, detection, response and mitigation of the combination of physical and cyber threats to the critical infrastructure of Europe."
"864496";"LC-SC3-ES-6-2019";"Research on advanced tools and technological development"
"792210";"LCE-17-2017";"Easier to install and more efficient geothermal systems for retrofitting buildings"
"723649";"EE-04-2016-2017";"New heating and cooling solutions using low grade sources of thermal energy"
"964591";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"951288";"ERC-2020-SyG";"ERC Synergy Grant"
"731626";"SC1-PM-09-2016";"New therapies for chronic diseases"
"727348";"LCE-07-2016-2017";"Developing the next generation technologies of renewable electricity and heating/cooling"
"101007176";"FCH-02-5-2020";"Underground storage of renewable hydrogen in depleted gas fields and other geological stores"
"813844";"MSCA-ITN-2018";"Innovative Training Networks"
"893945";"LC-SC3-EE-5-2018-2019-2020";"Next-generation of Energy Performance Assessment and Certification"
"824410";"LC-SC3-ES-4-2018-2020";"Decarbonising energy systems of geographical Islands"
"894759";"LC-SC3-EC-2-2018-2019-2020";"Mitigating household energy poverty"
"847052";"LC-SC3-EC-2-2018-2019-2020";"Mitigating household energy poverty"
"875637";"LC-BAT-4-2019";"Advanced Redox Flow Batteries for stationary energy storage"
"729699";"SMEInst-09-2016-2017";"Stimulating the innovation potential of SMEs for a low carbon and efficient energy system"
"952957";"LC-SC3-RES-33-2020";"Increase performance and reliability of photovoltaic plants"
"675251";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"824389";"LC-SC3-ES-7-2018";"Pan-European Forum for R&I on Smart Grids, Flexibility and Local Energy Networks"
"101022664";"LC-SC3-NZE-6-2020";"Geological Storage Pilots"
"722479";"MSCA-ITN-2016";"Innovative Training Networks"
"963652";"LC-BAT-9-2020";"Hybridisation of battery systems for stationary energy storage"
"655889";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"837990";"MSCA-IF-2018";"Individual Fellowships"
"835275";"ERC-2018-ADG";"ERC Advanced Grant"
"832460";"ERC-2018-ADG";"ERC Advanced Grant"
"825925";"SC1-BHC-09-2018";"Innovation platforms for advanced therapies of the future"
"767589";"FOF-06-2017";"New product functionalities through advanced surface manufacturing processes for mass production"
"875221";"SC1-DTH-11-2019";"Large Scale pilots of personalised & outcome based integrated care"
"655009";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"639904";"ERC-StG-2014";"ERC Starting Grant"
"819814";"ERC-2018-COG";"ERC Consolidator Grant"
"637268";"EE-03-2014";"Energy strategies and solutions for deep renovation of historic buildings"
"844924";"MSCA-IF-2018";"Individual Fellowships"
"863059";"DT-SFS-26-2019";"Food Cloud demonstrators"
"871877";"ICT-33-2019";"Startup Europe for Growth and Innovation Radar"
"871108";"INFRAIA-01-2018-2019";"Integrating Activities for Advanced Communities"
"644801";"ICT-35-2014";"Innovation and Entrepreneurship Support"
"860914";"MSCA-ITN-2019";"Innovative Training Networks"
"101028714";"MSCA-IF-2020";"Individual Fellowships"
"853522";"ERC-2019-STG";"ERC Starting Grant"
"813837";"MSCA-ITN-2018";"Innovative Training Networks"
"875344";"ERC-2019-POC";"ERC Proof of Concept Grant"
"856432";"ERC-2019-SyG";"ERC Synergy Grant"
"101003562";"SC1-PHE-CORONAVIRUS-2020";"Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic"
"817863";"RUR-15-2018-2019-2020";"Thematic networks compiling knowledge ready for practice"
"844288";"MSCA-IF-2018";"Individual Fellowships"
"891124";"MSCA-IF-2019";"Individual Fellowships"
"774253";"BG-04-2017";"Multi-use of the oceans marine space, offshore and near-shore: Enabling technologies"
"839311";"MSCA-IF-2018";"Individual Fellowships"
"101002085";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"704566";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"643309";"PHC-26-2014";"Self management of health and disease: citizen engagement and mHealth"
"788752";"ERC-2017-ADG";"ERC Advanced Grant"
"758014";"ERC-2017-STG";"ERC Starting Grant"
"678145";"ERC-StG-2015";"ERC Starting Grant"
"101007587";"MSCA-RISE-2020";"Research and Innovation Staff Exchange"
"723716";"EE-08-2016";"Socio-economic research on consumer's behaviour related to energy efficiency"
"823981";"MSCA-RISE-2018";"Research and Innovation Staff Exchange"
"645991";"NMP-10-2014";"Biomaterials for the treatment of diabetes mellitus"
"860579";"MSCA-ITN-2019";"Innovative Training Networks"
"831434";"IMI2-2018-14-01";"Targeted immune intervention for the management of non-response and relapse"
"101018153";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"860436";"MSCA-ITN-2019";"Innovative Training Networks"
"665934";"SEAC-3-2014";"Trans-national operation of the EURAXESS Service network"
"665790";"MSCA-COFUND-2014-FP";"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)"
"641887";"MSCA-ITN-2014-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"859974";"MSCA-ITN-2019";"Innovative Training Networks"
"101006012";"SwafS-28-2020";"The ethics of organoïds"
"952924";"NMBP-16-2020";"Safe by design, from science to regulation: multi-component nanomaterials (RIA)"
"878788";"EIC-FTI-2018-2020";"Fast Track to Innovation (FTI)"
"885666";"ERC-2019-ADG";"ERC Advanced Grant"
"101017452";"INFRAEOSC-07-2020";"Increasing the service offer of the EOSC Portal"
"644080";"ICT-01-2014";"Smart Cyber-Physical Systems"
"646580";"LCE-07-2014";"Distribution grid and retail market"
"952043";"ICT-55-2020";"Interactive Technologies"
"646807";"ERC-CoG-2014";"ERC Consolidator Grant"
"101025947";"MSCA-IF-2020";"Individual Fellowships"
"101024493";"MSCA-IF-2020";"Individual Fellowships"
"101028323";"MSCA-IF-2020";"Individual Fellowships"
"101033178";"MSCA-IF-2020";"Individual Fellowships"
"101025481";"MSCA-IF-2020";"Individual Fellowships"
"101028551";"MSCA-IF-2020";"Individual Fellowships"
"101024333";"MSCA-IF-2020";"Individual Fellowships"
"101023416";"MSCA-IF-2020";"Individual Fellowships"
"101031774";"MSCA-IF-2020";"Individual Fellowships"
"101029499";"MSCA-IF-2020";"Individual Fellowships"
"101026907";"MSCA-IF-2020";"Individual Fellowships"
"101023322";"MSCA-IF-2020";"Individual Fellowships"
"101027554";"MSCA-IF-2020";"Individual Fellowships"
"101027721";"MSCA-IF-2020";"Individual Fellowships"
"871319";"ICT-01-2019";"Computing technologies and engineering methods for cyber-physical systems of systems"
"101025355";"MSCA-IF-2020";"Individual Fellowships"
"101025130";"MSCA-IF-2020";"Individual Fellowships"
"860762";"MSCA-ITN-2019";"Innovative Training Networks"
"101000402";"CE-RUR-08-2018-2019-2020";"Closing nutrient cycles"
"636778";"FoF-04-2014";"Developing smart factories that are attractive to workers"
"876190";"ECSEL-2019-1-IA";"ECSEL-2019-1-IA"
"771527";"ERC-2017-COG";"ERC Consolidator Grant"
"645463";"ICT-01-2014";"Smart Cyber-Physical Systems"
"722149";"MSCA-ITN-2016";"Innovative Training Networks"
"951740";"EuroHPC-04-2019";"HPC Competence Centres"
"893311";"LC-SC3-EE-14-2018-2019-2020";"Socio-economic research conceptualising and modelling energy efficiency and energy demand"
"839509";"LC-SC3-EE-14-2018-2019-2020";"Socio-economic research conceptualising and modelling energy efficiency and energy demand"
"870353";"LC-SPACE-04-EO-2019";"Copernicus evolution – Research activities in support of cross-cutting applications between Copernicus services"
"840745";"MSCA-IF-2018";"Individual Fellowships"
"754337";"FETHPC-01-2016";"Co-design of HPC systems and applications"
"755744";"ERC-2017-STG";"ERC Starting Grant"
"755394";"SC1-PM-10-2017";"Comparing the effectiveness of existing healthcare interventions in the adult population"
"958371";"DT-NMBP-39-2020";"Towards Standardised Documentation of Data through taxonomies and ontologies (CSA)"
"871295";"ICT-09-2019-2020";"Robotics in Application Areas"
"767092";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"899739";"FETOPEN-01-2018-2019-2020";"FET-Open Challenging Current Thinking"
"101031549";"MSCA-IF-2020";"Individual Fellowships"
"101030035";"MSCA-IF-2020";"Individual Fellowships"
"101026356";"MSCA-IF-2020";"Individual Fellowships"
"687500";"PROTEC-1-2015";"Passive means to reduce the impact of Space Debris"
"101024369";"MSCA-IF-2020";"Individual Fellowships"
"101024057";"MSCA-IF-2020";"Individual Fellowships"
"101025510";"MSCA-IF-2020";"Individual Fellowships"
"101030083";"MSCA-IF-2020";"Individual Fellowships"
"101022685";"MSCA-IF-2020";"Individual Fellowships"
"101033663";"MSCA-IF-2020";"Individual Fellowships"
"101032440";"MSCA-IF-2020";"Individual Fellowships"
"101028792";"MSCA-IF-2020";"Individual Fellowships"
"101027432";"MSCA-IF-2020";"Individual Fellowships"
"101027040";"MSCA-IF-2020";"Individual Fellowships"
"101028815";"MSCA-IF-2020";"Individual Fellowships"
"101028901";"MSCA-IF-2020";"Individual Fellowships"
"101025105";"MSCA-IF-2020";"Individual Fellowships"
"101032212";"MSCA-IF-2020";"Individual Fellowships"
"101032994";"MSCA-IF-2020";"Individual Fellowships"
"101030275";"MSCA-IF-2020";"Individual Fellowships"
"101031538";"MSCA-IF-2020";"Individual Fellowships"
"101026865";"MSCA-IF-2020";"Individual Fellowships"
"101032975";"MSCA-IF-2020";"Individual Fellowships"
"101029608";"MSCA-IF-2020";"Individual Fellowships"
"101031558";"MSCA-IF-2020";"Individual Fellowships"
"101027941";"MSCA-IF-2020";"Individual Fellowships"
"101026888";"MSCA-IF-2020";"Individual Fellowships"
"645733";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"101030927";"MSCA-IF-2020";"Individual Fellowships"
"653874";"DRS-21-2014";"Ethical/Societal Dimension topic 2: Better understanding the links between culture, risk perception and disaster management"
"101033593";"MSCA-IF-2020";"Individual Fellowships"
"101024337";"MSCA-IF-2020";"Individual Fellowships"
"885971";"JTI-CS2-2019-CFP10-FRC-01-28";"Innovative kinematic analysis to incorporate multiple functions within a movable surface"
"870935";"TRANSFORMATIONS-08-2019";"The societal value of culture and the impact of cultural policies in Europe"
"956470";"MSCA-ITN-2020";"Innovative Training Networks"
"101000812";"CE-FNR-07-2020";"FOOD 2030 - Empowering cities as agents of food system transformation"
"873086";"DT-ICT-07-2018-2019";"Digital Manufacturing Platforms for Connected Smart Factories"
"670301";"ERC-ADG-2014";"ERC Advanced Grant"
"956831";"EuroHPC-01-2019";"Extreme scale computing and data driven technologies"
"870793";"TRANSFORMATIONS-08-2019";"The societal value of culture and the impact of cultural policies in Europe"
"869984";"DT-FOF-05-2019";"Open Innovation for collaborative production engineering (IA)"
"802750";"IMI2-2017-12-02";"FAIRification of IMI and EFPIA data"
"883484";"SU-DRS02-2018-2019-2020";"Technologies for first responders"
"826422";"ECSEL-2018-1-IA";"ECSEL-2018-1-IA"
"740560";"SEC-11-FCT-2016";"Detection techniques on explosives: Countering an explosive threat, across the timeline of a plot"
"740575";"SEC-21-GM-2016-2017";"Pan European Networks of practitioners and other actors in the field of security"
"815002";"LC-MG-1-1-2018";"InCo flagship on reduction of transport impact on air quality"
"813294";"MSCA-ITN-2018";"Innovative Training Networks"
"101032922";"MSCA-IF-2020";"Individual Fellowships"
"821352";"JTI-CS2-2017-CfP07-SYS-02-45";"Development of a Foreign Object Debris (FOD) protection device applied to an electrical ECS fresh air inlet."
"820872";"JTI-CS2-2017-CfP07-SYS-02-44";"Cabin air quality and passenger comfort"
"958373";"DT-FOF-09-2020";"Energy-efficient manufacturing system management (IA)"
"645722";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"779982";"ICT-23-2017";"Interfaces for accessibility"
"101007142";"LC-SC3-RES-31-2020";"Offshore wind basic science and balance of plant"
"101001675";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"756785";"ERC-2017-STG";"ERC Starting Grant"
"862419";"NMBP-15-2019";"Safe by design, from science to regulation: metrics and main sectors (RIA)"
"657951";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"872698";"DT-ICT-01-2019";"Smart Anything Everywhere"
"865629";"ERC-2019-COG";"ERC Consolidator Grant"
"758498";"ERC-2017-STG";"ERC Starting Grant"
